can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,75.0,100.0,441164,0,0,-1,1,-21.8,-201,"[{'offset': 0, 'projected_percent': '-22.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-24.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.5', 'likelihood': -2}]",,False,0,2,1.7,2.2,1,Pedro,2.2,499,False,Hamstring injury - 75% chance of playing,2026-09-19T12:00:08.823872Z,54,441164.jpg,3.0,False,Porro Sauceda,7.8,False,,d,19,6,9,124246,1472,974619,56871,0.4,1.7,Pedro Porro,,200.0,2023-07-01,1999-09-13,False,p441164,198,0,0,1,2,0,0,0,0,0,0,1,33,22.6,47.6,28.0,9.8,6,5,3,9,3,0.37,0.16,0.53,1.68,3.0,,1.0,,,,[],,276,113,127,33,158,47,213,75,0.17,0.0,0.07,0.24,0.76,0.91,192,24,181,70,146,61,49,18,1.36,0.45,4.09
True,True,,,122798,0,0,-1,1,0.6,-11,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,2,3.5,3.5,4,Andrew,3.5,502,False,,,44,122798.jpg,3.4,False,Robertson,2.6,False,,a,19,6,17,65665,3993,180268,9592,0.8,3.9,Robertson,,243.0,2026-07-01,1994-03-11,False,p122798,366,0,1,1,7,0,0,0,0,0,0,1,68,89.6,123.9,41.0,25.4,15,15,5,20,4,0.13,0.43,0.56,7.05,1.0,,,,,,[],,98,46,27,3,117,28,51,8,0.03,0.0,0.11,0.14,1.73,1.72,553,137,88,34,120,49,111,43,0.98,0.25,4.92
True,True,100.0,100.0,491279,0,0,0,0,-17.5,-36,"[{'offset': 0, 'projected_percent': '-17.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-20.6', 'likelihood': -2}]",,False,0,2,4.0,4.0,1,Micky,4.0,503,False,,2026-08-21T15:00:07.610517Z,50,491279.jpg,4.0,False,van de Ven,3.8,False,,a,19,6,16,92475,4019,262621,15380,0.8,3.2,Van de Ven,,152.0,2023-08-08,2001-04-19,False,p491279,360,0,0,2,5,0,0,0,1,0,0,3,69,75.8,8.7,18.0,10.3,24,17,5,29,4,0.59,0.05,0.64,3.91,,,,,,,[],,121,54,283,102,203,61,206,73,0.15,0.0,0.01,0.16,0.98,1.25,300,50,74,32,93,40,88,34,1.0,0.5,7.25
True,True,100.0,100.0,487053,0,0,-1,1,-15.9,-4,"[{'offset': 0, 'projected_percent': '-16.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.9', 'likelihood': -1}]",,False,0,2,1.5,1.5,0,Destiny,1.5,506,False,,2026-09-11T18:00:09.092110Z,44,487053.jpg,2.3,False,Udogie,0.3,False,,a,19,6,7,5485,246,22072,1242,0.3,1.6,Udogie,,106.0,2022-08-16,2002-11-28,False,p487053,86,0,0,1,1,0,0,0,1,0,0,0,21,9.8,13.5,4.0,2.7,3,4,1,4,1,0.00,0.23,0.23,1.17,,,,,,,[],,326,123,256,93,303,108,328,118,0.0,0.0,0.24,0.24,1.22,1.05,569,150,230,84,200,79,281,103,1.05,1.05,4.19
True,True,,,115556,-1,1,-1,1,1.0,7,"[{'offset': 0, 'projected_percent': '1.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.3', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Ben,0.0,508,False,,,39,115556.jpg,0.0,False,Davies,0.9,False,,a,19,6,0,17077,5281,40132,2689,0.0,0.0,Davies,,244.0,2014-07-23,1993-04-24,False,p115556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,406,147,394,143,337,127,410,146,0.0,0.0,0.0,0.0,0.0,0.0,662,212,399,138,420,147,196,74,0.0,0.0,0.0
True,True,,,640419,0,0,0,0,-0.7,0,"[{'offset': 0, 'projected_percent': '-0.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.7', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Jun'ai,0.0,509,False,,,40,640419.jpg,0.0,False,Byfield,0.1,False,,a,19,6,0,2308,93,2524,180,0.0,0.0,Byfield,,,,,False,p640419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,462,178,453,177,398,163,467,178,0.0,0.0,0.0,0.0,0.0,0.0,658,208,458,172,476,178,481,172,0.0,0.0,0.0
True,True,,,499716,0,0,0,0,-13.2,0,"[{'offset': 0, 'projected_percent': '-13.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-13.2', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,James,0.0,510,False,,,40,499716.jpg,0.0,False,Rowswell,0.1,False,,a,19,6,0,2841,112,3378,250,0.0,0.0,Rowswell,,,,,False,p499716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,443,161,434,160,378,145,448,161,0.0,0.0,0.0,0.0,0.0,0.0,634,186,439,155,457,161,433,159,0.0,0.0,0.0
True,True,100.0,100.0,460842,0,0,0,0,1.8,1,"[{'offset': 0, 'projected_percent': '1.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.9', 'likelihood': 1}]",,False,0,3,1.8,1.8,4,Mohammed,1.8,512,False,,2026-07-23T12:01:23.848657Z,65,460842.jpg,1.8,False,Kudus,0.1,False,,a,19,6,7,12397,1603,10746,791,0.3,1.1,Kudus,,81.0,2025-07-10,2000-08-02,False,p460842,123,0,1,0,3,0,0,0,0,0,0,0,49,37.2,48.7,26.0,11.2,0,11,3,14,0,0.11,0.42,0.53,1.46,6.0,,3.0,,3.0,,[],,229,99,123,82,165,88,196,93,0.08,0.0,0.31,0.39,1.07,2.2,40,27,222,100,259,115,367,131,0.0,0.0,10.24
True,True,0.0,0.0,493362,0,0,-1,1,-15.2,0,"[{'offset': 0, 'projected_percent': '-15.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.2', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Xavi,0.0,513,False,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,59,493362.jpg,0.0,False,Simons,0.0,False,,i,19,6,0,324,32,1094,53,0.0,0.0,Xavi,,152.0,2025-08-29,2003-04-21,False,p493362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,2.0,,4.0,,[],,655,291,659,292,653,290,659,292,0.0,0.0,0.0,0.0,0.0,0.0,91,58,656,291,658,292,599,251,0.0,0.0,0.0
True,True,,,511499,-1,1,-3,3,-19.7,-6,"[{'offset': 0, 'projected_percent': '-20.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-23.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.4', 'likelihood': -2}]",,False,0,3,1.5,1.5,0,Mathys,1.5,514,False,,,57,511499.jpg,2.0,False,Tel,0.2,False,,a,19,6,8,9071,139,46389,1572,0.3,1.4,Tel,,73.0,2025-07-01,2005-04-27,False,p511499,257,0,0,1,4,0,0,0,0,0,0,0,41,21.6,52.7,72.0,14.6,1,11,1,13,3,0.21,0.23,0.44,5.55,5.0,,4.0,,,,[],,280,120,109,72,59,36,150,77,0.07,0.0,0.08,0.15,1.94,1.4,117,75,241,109,239,105,338,119,1.05,0.35,4.55
True,True,100.0,100.0,172780,0,0,-2,2,-62.2,-10,"[{'offset': 0, 'projected_percent': '-63.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-67.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-70.7', 'likelihood': -3}]",,False,0,3,0.5,0.5,1,James,0.5,515,False,,2026-08-25T14:30:07.623508Z,63,172780.jpg,1.0,False,Maddison,0.4,False,,a,19,6,3,5565,516,95729,1476,0.1,0.5,Maddison,,241.0,2023-06-28,1996-11-23,False,p172780,59,0,0,0,2,0,0,0,0,0,0,0,18,21.8,14.5,19.0,5.6,3,4,4,11,0,0.06,0.04,0.10,1.03,,,,,,,[],,277,117,247,131,198,109,280,126,0.09,0.0,0.06,0.15,1.57,3.05,44,30,346,164,396,190,267,88,0.0,0.0,16.78
True,True,,,202993,0,0,0,0,-65.4,-2,"[{'offset': 0, 'projected_percent': '-66.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-67.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.3', 'likelihood': -3}]",,False,0,3,3.5,3.5,4,Rodrigo,3.5,516,False,,,55,202993.jpg,3.0,False,Bentancur,0.2,False,,a,19,6,15,5016,252,8138,481,0.6,2.7,Bentancur,,230.0,2022-01-31,1997-06-25,False,p202993,370,0,0,2,6,0,0,0,0,0,0,0,69,77.4,39.3,8.0,12.6,22,23,15,60,4,0.02,0.12,0.14,5.59,,,,,,,[],,117,38,159,101,272,140,176,86,0.0,0.0,0.03,0.03,1.36,1.46,134,81,93,38,149,61,351,125,0.97,0.49,14.59
True,True,0.0,0.0,550839,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Wilson,0.0,517,False,Knee injury - Unknown return date,2026-07-23T12:01:23.879434Z,55,550839.jpg,0.0,False,Odobert,0.0,False,,i,19,6,0,115,13,105,10,0.0,0.0,Odobert,,73.0,2024-08-16,2004-11-28,False,p550839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.tottenhamhotspur.com/news/1008505/odobert-suffers-acl-injury,645,284,651,286,640,281,650,285,0.0,0.0,0.0,0.0,0.0,0.0,162,102,646,285,650,286,661,294,0.0,0.0,0.0
True,True,,,232787,0,0,-2,2,0.1,2,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,3,2.2,2.2,6,Conor,2.2,519,False,,,53,232787.jpg,3.0,False,Gallagher,0.2,False,,a,19,6,9,4472,616,16852,464,0.4,1.7,Gallagher,,241.0,2026-01-14,2000-02-06,False,p232787,134,1,0,1,2,0,0,0,1,0,0,0,48,48.6,12.2,36.0,9.6,1,9,8,18,2,0.37,0.12,0.49,2.65,,,,,,,[],,199,85,263,136,135,73,216,101,0.25,0.0,0.08,0.33,1.78,1.34,219,137,179,77,144,59,339,120,1.34,0.67,12.09
True,True,,,570526,-1,1,-2,2,-0.2,-1,"[{'offset': 0, 'projected_percent': '-0.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-1.9', 'likelihood': -1}]",,False,0,3,0.5,0.5,1,Lucas,0.5,520,False,,,53,570526.jpg,1.0,False,Bergvall,0.1,False,,a,19,6,3,1853,73,9395,462,0.1,0.6,Bergvall,,206.0,2024-07-01,2006-02-02,False,p570526,78,0,0,0,2,0,0,0,0,0,0,0,13,11.0,10.8,11.0,2.9,1,9,3,13,1,0.06,0.27,0.33,2.21,,,,,,,[],,320,143,272,139,249,129,324,151,0.07,0.0,0.31,0.38,2.55,2.31,234,147,336,157,369,169,374,135,1.15,0.0,15.0
True,True,0.0,0.0,445044,0,0,0,0,-83.8,0,"[{'offset': 0, 'projected_percent': '-83.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-83.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-83.8', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Dejan,0.0,521,False,Knee injury - Unknown return date,2026-07-23T12:01:23.895175Z,65,445044.jpg,0.0,False,Kulusevski,0.0,False,,i,19,6,0,346,40,708,43,0.0,0.0,Kulusevski,,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.tottenhamhotspur.com/news/1089549/team-news-mudryk-injured-kulusevski-still-out,663,297,664,297,662,297,664,297,0.0,0.0,0.0,0.0,0.0,0.0,38,26,663,297,663,297,614,261,0.0,0.0,0.0
True,True,,,547701,0,0,-1,1,-17.4,-6,"[{'offset': 0, 'projected_percent': '-19.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-24.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-29.4', 'likelihood': -2}]",,False,0,3,1.8,1.8,2,Archie,1.8,522,False,,,49,547701.jpg,2.2,False,Gray,0.2,False,,a,19,6,9,6728,351,13074,903,0.4,1.8,Gray,,241.0,2024-07-02,2006-03-12,False,p547701,307,0,0,1,7,0,0,0,0,0,0,0,51,28.4,14.6,27.0,7.0,10,12,5,27,3,0.23,0.05,0.28,6.11,,,,,,,[],,258,107,245,130,159,84,248,110,0.07,0.0,0.01,0.08,1.79,2.05,394,237,212,96,214,93,347,123,0.88,0.29,7.92
True,True,,,499726,0,0,-1,1,7.4,-7,"[{'offset': 0, 'projected_percent': '7.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '7.2', 'likelihood': 1}]",,False,0,3,0.0,0.0,0,Callum,0.0,524,False,,,44,499726.jpg,0.0,False,Olusesi,1.0,False,,a,19,6,0,54184,4568,47738,5893,0.0,0.0,Olusesi,,,,,False,p499726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,473,195,465,201,415,173,478,196,0.0,0.0,0.0,0.0,0.0,0.0,572,296,471,196,487,203,182,57,0.0,0.0,0.0
True,True,,,551226,-1,1,-3,3,-4.8,-24,"[{'offset': 0, 'projected_percent': '-5.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.8', 'likelihood': -1}]",,False,0,3,1.5,1.5,1,Mateus,1.5,525,False,,,57,551226.jpg,1.4,False,Fernandes,0.8,False,,a,19,6,7,14302,321,123336,5249,0.3,1.2,Fernandes,Mateus Fernandes,173.0,2026-07-02,2004-07-10,False,p551226,249,0,0,1,4,0,0,0,1,0,0,0,50,24.2,92.6,34.0,14.6,2,12,7,21,3,0.19,0.28,0.47,4.43,2.0,,,,,,[],,271,114,46,39,142,75,151,78,0.07,0.0,0.1,0.17,1.6,1.45,118,76,242,110,278,125,203,64,1.08,0.36,7.59
True,True,,,154566,0,0,-2,2,-23.4,-18,"[{'offset': 0, 'projected_percent': '-24.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-27.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.7', 'likelihood': -2}]",,False,0,4,1.5,1.5,2,Dominic,1.5,526,False,,,58,154566.jpg,1.4,False,Solanke-Mitchell,0.8,False,,a,19,6,7,28794,1247,93291,4240,0.3,1.2,Solanke,,241.0,2024-08-10,1997-09-14,False,p154566,170,0,0,1,1,0,0,0,0,0,0,0,21,8.4,17.5,37.0,6.1,2,5,2,9,2,0.56,0.01,0.57,2.57,,,,,1.0,,[],,336,33,227,26,134,25,268,29,0.3,0.0,0.01,0.31,1.36,0.53,97,26,243,27,279,32,200,32,1.06,0.53,4.76
True,True,0.0,0.0,465920,-1,1,-2,2,-7.1,0,"[{'offset': 0, 'projected_percent': '-7.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.1', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Mykhailo,0.2,578,False,Ankle injury - Unknown return date,2026-09-11T18:00:09.154412Z,53,465920.jpg,1.0,False,Mudryk,0.0,False,,i,19,6,1,5435,15,7479,431,0.0,0.2,Mudryk,,225.0,2026-09-01,2001-01-05,False,p465920,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.16,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 35 as part of their loan conditions.', 'gameweek': 35, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 8 as part of their loan conditions.', 'gameweek': 8, 'url': None}]",https://www.tottenhamhotspur.com/news/1089549/team-news-mudryk-injured-kulusevski-still-out,624,270,392,196,330,164,407,191,0.0,0.0,0.0,0.0,0.9,0.0,227,142,384,181,364,164,510,202,0.0,0.0,0.0
True,True,,,611917,0,0,0,0,-43.4,-1,"[{'offset': 0, 'projected_percent': '-43.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-44.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-46.1', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Luca,0.0,601,False,,,45,611917.jpg,0.0,False,Williams-Barnett,0.1,False,,a,19,6,0,10208,126,6863,580,0.0,0.0,Williams-Barnett,,241.0,2025-07-25,2008-10-01,False,p611917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,535,213,531,219,489,191,540,214,0.0,0.0,0.0,0.0,0.0,0.0,528,276,535,214,548,221,384,141,0.0,0.0,0.0
True,True,,,135720,0,0,0,0,-79.5,-4,"[{'offset': 0, 'projected_percent': '-80.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-84.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-87.8', 'likelihood': -3}]",,False,0,2,0.8,0.8,0,Kevin,0.8,501,False,,,50,135720.jpg,1.0,False,Danso,0.2,False,,a,20,56,3,6294,869,9634,597,0.2,0.6,Danso,,14.0,2026-09-01,1998-09-19,False,p135720,270,0,0,0,8,0,0,0,0,0,0,0,7,55.2,32.9,21.0,11.0,19,11,1,20,3,0.07,0.17,0.24,5.91,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 23 as part of their loan conditions.', 'gameweek': 23, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 12 as part of their loan conditions.', 'gameweek': 12, 'url': None}]",,176,74,176,55,183,57,198,71,0.02,0.0,0.06,0.08,1.97,2.67,245,36,287,106,348,133,362,138,1.0,0.0,6.67
True,True,,,498016,0,0,-1,1,-13.3,-11,"[{'offset': 0, 'projected_percent': '-13.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.8', 'likelihood': -1}]",,False,0,1,2.5,2.5,0,Robin,2.5,529,False,,,49,498016.jpg,2.2,False,Roefs,2.5,False,,a,20,56,11,21440,1591,174748,8623,0.5,2.2,Roefs,,152.0,2025-08-01,2003-01-17,False,p498016,450,0,0,1,10,0,0,0,0,0,6,0,41,73.4,0.0,0.0,7.3,7,35,0,0,5,0.00,0.01,0.01,8.66,,,,,,,[],,124,20,574,61,539,59,245,20,0.0,1.2,0.0,0.0,1.73,2.0,384,21,155,16,213,17,117,18,1.0,0.2,0.0
True,True,,,515046,0,0,0,0,-95.1,-1,"[{'offset': 0, 'projected_percent': '-95.8', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-98.0', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-100.1', 'likelihood': -5}]",,False,0,1,0.0,0.0,0,Melker,0.0,531,False,,,45,515046.jpg,0.0,False,Ellborg,0.1,False,,a,20,56,0,1126,87,3268,187,0.0,0.0,Ellborg,,206.0,2026-02-01,2003-05-22,False,p515046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,510,65,507,52,464,50,515,65,0.0,0.0,0.0,0.0,0.0,0.0,497,43,510,65,524,65,444,50,0.0,0.0,0.0
True,True,,,223827,0,0,-1,1,-84.9,-2,"[{'offset': 0, 'projected_percent': '-84.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.1', 'likelihood': -3}]",,False,0,2,3.5,3.5,2,Daniel,3.5,532,False,,,49,223827.jpg,2.8,False,Ballard,2.6,False,,a,20,56,14,44769,2870,312157,11589,0.7,2.9,Ballard,,242.0,2022-07-01,1999-09-22,False,p223827,450,0,0,1,10,0,0,0,2,0,0,0,31,104.2,23.8,35.0,16.3,39,12,10,49,5,0.31,0.16,0.47,8.66,,,,,,,[],,72,33,203,67,139,39,119,40,0.06,0.0,0.03,0.09,1.73,2.0,360,63,91,37,162,67,112,44,1.0,0.2,9.8
True,True,100.0,100.0,200834,0,0,-1,1,-13.9,-9,"[{'offset': 0, 'projected_percent': '-14.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.5', 'likelihood': -1}]",,False,0,2,3.2,3.2,0,Nordi,3.2,533,False,,2026-08-09T08:30:05.954750Z,54,200834.jpg,3.2,False,Mukiele,1.9,False,,a,20,56,13,43338,4007,127709,6604,0.6,2.4,Mukiele,,73.0,2025-08-17,1997-11-01,False,p200834,360,0,0,1,8,0,0,0,1,0,0,1,44,115.6,48.4,59.0,22.3,35,16,13,48,4,0.75,0.28,1.03,6.86,,,,,,,[],,51,22,124,32,73,10,68,13,0.19,0.0,0.07,0.26,1.72,2.0,177,19,107,44,130,55,126,51,1.0,0.25,12.0
True,True,,,487676,-1,1,-2,2,-5.7,-13,"[{'offset': 0, 'projected_percent': '-5.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.5', 'likelihood': -1}]",,False,0,2,2.0,2.0,1,Trai,2.0,534,False,,,43,487676.jpg,2.5,False,Hume,2.9,False,,a,20,56,10,37609,983,392066,24391,0.5,2.3,Hume,,242.0,2022-01-04,2002-03-18,False,p487676,206,0,0,1,2,0,0,0,0,0,0,0,44,32.2,59.0,23.0,11.5,3,12,10,13,2,0.14,0.29,0.43,4.57,3.0,,,,,,[],,246,101,96,21,173,51,189,67,0.06,0.0,0.13,0.19,2.0,0.87,582,157,189,74,187,73,107,41,0.87,0.44,5.68
True,True,100.0,100.0,201895,-1,1,-2,2,-4.3,-3,"[{'offset': 0, 'projected_percent': '-4.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.4', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Omar,0.0,535,False,,2026-08-09T08:30:05.962393Z,48,201895.jpg,1.0,False,Alderete,0.2,False,,a,20,56,1,4926,172,27088,812,0.0,0.2,Alderete,,168.0,2025-08-12,1996-12-26,False,p201895,23,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.0,0,2,0,0,0,0.00,0.01,0.01,0.10,,,,,,,[],,552,204,367,136,510,198,557,204,0.0,0.0,0.04,0.04,0.39,3.91,410,75,552,201,326,126,314,117,0.0,0.0,0.0
True,True,100.0,0.0,434399,-1,1,-1,1,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-09-28T16:00:10.163369Z,False,0,2,1.5,0.0,0,Reinildo,1.5,536,False,,2026-09-12T21:30:09.421687Z,44,434399.jpg,1.8,False,Mandava,0.3,False,,a,20,56,7,3990,127,24165,1365,0.3,1.6,Reinildo,Reinildo Mandava,146.0,2025-07-08,1994-01-21,False,p434399,360,0,0,1,5,0,0,0,0,1,0,0,37,53.8,36.4,6.0,9.5,21,18,8,29,4,0.00,0.32,0.32,5.05,,,,,,,[],,178,75,166,46,283,100,217,77,0.0,0.0,0.08,0.08,1.26,1.25,564,146,229,83,248,91,307,114,1.0,0.25,7.25
True,True,,,167512,-1,1,-1,1,2.9,31,"[{'offset': 0, 'projected_percent': '3.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.9', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Luke,0.0,539,False,,,39,167512.jpg,1.0,False,O'Nien,2.5,False,,a,20,56,1,27868,13125,118422,8522,0.0,0.3,O'Nien,,241.0,2018-07-30,1994-11-21,False,p167512,66,0,0,0,1,0,0,0,1,0,0,0,1,11.4,1.4,4.0,1.7,4,4,1,5,1,0.01,0.01,0.02,1.69,,,,,,,[],,316,120,345,124,300,105,355,124,0.01,0.0,0.01,0.02,2.3,1.36,663,213,400,139,296,103,116,45,1.36,0.0,6.82
True,True,100.0,100.0,93605,0,0,0,0,-31.4,1,"[{'offset': 0, 'projected_percent': '-31.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-30.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.0', 'likelihood': -2}]",,False,0,2,3.2,3.2,3,Thomas,3.2,541,False,,2026-08-16T08:30:07.830062Z,45,93605.jpg,2.8,False,Meunier,0.3,False,,a,20,56,14,6644,1243,9327,575,0.7,3.1,Meunier,,21.0,2026-07-15,1991-09-12,False,p93605,396,0,1,1,8,0,0,0,0,0,0,0,42,70.2,41.4,43.0,15.6,16,15,4,20,5,0.34,0.58,0.92,5.94,,,,,,,[],,132,58,151,40,109,24,127,42,0.08,0.0,0.13,0.21,1.35,1.82,434,86,101,40,160,65,300,109,1.14,0.23,4.55
